news_analysis_id,title,summary,market,sector,impact_score,sentiment,link,urlToImage,content,author,published_at,source_system,summary_short,business_bites_news_id,alternative_sources,thumbnail_url,rank,slno
1032,外交部回应赖清德“双十”讲话_百度搜索 - 学术,"赖清德发表""双十""讲话 外交部回应 驳斥“台独”谬论  中华军事双十国庆：赖清德推“台湾之盾”防空系统、淡化两岸论述，释放哪些政治讯号？  BBC“民主台湾是2300万人最明确定位”令北京跳脚  RFI谋“独”挑衅是台海和平的最大威胁——评赖清德“双十”讲话  中国日报网外交部驳斥赖",China,Financial Services,6,neutral,https://jform2.baidu.com/s?wd=%E5%A4%96%E4%BA%A4%E9%83%A8%E5%9B%9E%E5%BA%94%E8%B5%96%E6%B8%85%E5%BE%B7%E2%80%9C%E5%8F%8C%E5%8D%81%E2%80%9D%E8%AE%B2%E8%AF%9D&usm=1&ie=utf-8&rsv_pq=913a0c810000c1d3&oq=%E5%92%8C%E7%94%B0%E9%9B%86%E5%9B%A2%E8%B4%B1%E5%8D%96%E7%BE%8A%E8%84%82%E7%8E%89%E6%89%8B%E9%95%AF%3F%E8%B0%A3%E8%A8%80&rsv_t=0f15vTDf%2BRfHPDsj4w0Pgc1DPuLQHRCJDjyLzg1FT%2B9FGv0egbNeXTxbMVs&rqid=913a0c810000c1d3&rsf=6d8da506bbdbb6d7b5b7488c2f07b195_1_15_10&rsv_dl=0_right_fyb_pchot_20811&sa=0_right_fyb_pchot_20811,,"赖清德发表""双十""讲话 外交部回应 驳斥“台独”谬论  中华军事双十国庆：赖清德推“台湾之盾”防空系统、淡化两岸论述，释放哪些政治讯号？  BBC“民主台湾是2300万人最明确定位”令北京跳脚  RFI谋“独”挑衅是台海和平的最大威胁——评赖清德“双十”讲话  中国日报网外交部驳斥赖",,2025-10-11 02:09:38+00:00,jform2.baidu.com,,524,,,2,129
1096,高端访谈 - 维基百科，自由的百科全书,高端访谈｜全球妇女峰会将是“塑造未来的战略性机遇”——访金砖国家新开发银行行长罗塞芙  中国网新闻中心学习新语丨总书记为“她”点赞  新华网每人的一小步汇聚起来就是男女平等的一大步  光明网微视频｜总书记关心妇女事业发展  新华网全球妇女峰会·专访｜期待全球妇女峰会汇聚希望、推,China,Financial Services,6,neutral,https://zh.wikipedia.org/wiki/%E9%AB%98%E7%AB%AF%E8%AE%BF%E8%B0%88,https://upload.wikimedia.org/wikipedia/zh/b/b1/LEADERS_TALK.jpg,高端访谈｜全球妇女峰会将是“塑造未来的战略性机遇”——访金砖国家新开发银行行长罗塞芙  中国网新闻中心学习新语丨总书记为“她”点赞  新华网每人的一小步汇聚起来就是男女平等的一大步  光明网微视频｜总书记关心妇女事业发展  新华网全球妇女峰会·专访｜期待全球妇女峰会汇聚希望、推,,2025-10-12 04:23:00+00:00,zh.wikipedia.org,,565,,https://upload.wikimedia.org/wikipedia/zh/b/b1/LEADERS_TALK.jpg,3,130
1159,资讯_凤凰网,老人骑车被小区内踢出的足球撞倒后死亡，,China,Financial Services,6,neutral,https://news.ifeng.com/,,老人骑车被小区内踢出的足球撞倒后死亡，,,2025-10-12 04:13:30+00:00,news.ifeng.com,,567,,,3,131
1162,青春华章丨看中国青年，奏响时代强音 _中国青年网,青春华章 | 以他之名 “张闻天班”学子实践传承“治水报国”初心  中国青年网青春华章丨总书记这样阐释治水之道  光明网在长江边感受新时代中国脉动（记者手记）  人民日报青春华章｜以水为脉青春作歌：江苏葛庄村“治水书记”的乡土实践  中国日报网青,China,Financial Services,6,neutral,https://m.youth.cn/qwtx/xxl/202509/t20250927_16263391.htm,,青春华章 | 以他之名 “张闻天班”学子实践传承“治水报国”初心  中国青年网青春华章丨总书记这样阐释治水之道  光明网在长江边感受新时代中国脉动（记者手记）  人民日报青春华章｜以水为脉青春作歌：江苏葛庄村“治水书记”的乡土实践  中国日报网青,,2025-10-12 03:41:00+00:00,m.youth.cn,,568,,,3,132
1168,以色列对黎巴嫩发动致命空袭,以军对黎巴嫩南部地区发动十轮空袭  东方财富黎巴嫩总统谴责以色列袭击黎南部地区  新华网以军：打死马哈茂德·阿里·伊萨  jfdaily.com以军空袭黎巴嫩南部致1死7伤  chinanews.com.cn以色列袭击黎巴嫩南部 ,China,Technology,6,neutral,https://www.voachinese.com/a/israel-launches-deadly-airstrikes-in-lebanon-20241106/7854297.html,https://gdb.voanews.com/8fd0c61c-0ac3-4ea0-a8da-9471afbea8b2_cx0_cy9_cw0_w1200_h630.jpg,以军对黎巴嫩南部地区发动十轮空袭  东方财富黎巴嫩总统谴责以色列袭击黎南部地区  新华网以军：打死马哈茂德·阿里·伊萨  jfdaily.com以军空袭黎巴嫩南部致1死7伤  chinanews.com.cn以色列袭击黎巴嫩南部 ,,2025-10-12 03:17:13+00:00,voachinese.com,,570,,https://gdb.voanews.com/8fd0c61c-0ac3-4ea0-a8da-9471afbea8b2_cx0_cy9_cw0_w1200_h630.jpg,3,133
1171,国家烟草专卖局副局长韩占武被查_人民日报,国家烟草专卖局党组成员、副局长韩占武接受审查调查  中国科技网国家烟草专卖局党组成员、副局长韩占武接受中央纪委国家监委纪律审查和监察调查  央视网烟草行业再“伏虎” 韩占武官宣被查  china.caixin.com严守准入规定，远离非法销售——警惕新三板市场的投资陷,China,Technology,6,neutral,https://www.peopleapp.com/column/30050485280-500007137320,"https://cdnjdphoto.aikan.pdnews.cn/zhbj-20251012/image/content/1b6f05eaecc54613b9e3d8f4306f8eab.png?x-oss-process=image/resize,w_120",国家烟草专卖局党组成员、副局长韩占武接受审查调查  中国科技网国家烟草专卖局党组成员、副局长韩占武接受中央纪委国家监委纪律审查和监察调查  央视网烟草行业再“伏虎” 韩占武官宣被查  china.caixin.com严守准入规定，远离非法销售——警惕新三板市场的投资陷,,2025-10-12 03:08:05+00:00,peopleapp.com,,571,,"https://cdnjdphoto.aikan.pdnews.cn/zhbj-20251012/image/content/1b6f05eaecc54613b9e3d8f4306f8eab.png?x-oss-process=image/resize,w_120",3,134
1165,"""停摆""十日特朗普政府开始裁员 雇员联合会：令人耻辱-新华网",特朗普开始史上首次政府停摆大裁员，雇员联合会怒告上法院 大规模裁员引发争,China,Technology,6,neutral,https://www.xinhuanet.com/world/20251011/01fc28a97f2b41ff99975076f37d0cfc/c.html,,特朗普开始史上首次政府停摆大裁员，雇员联合会怒告上法院 大规模裁员引发争,,2025-10-12 02:21:15+00:00,xinhuanet.com,,569,,,3,135
1156,哈马斯赴埃及讨论停火事宜 以方要求释放所有被扣押人员-荆楚网-湖北日报网,外媒：哈马斯高官称将于13日开始释放以方被扣押人员  荆楚网加沙暂时停火后，未来会发生什么？  BBC哈马斯高级官员称将于13日开始释放以方被扣押人员  央视网中东战地手记丨迟到的停火——喜悦、期盼与疑虑 ,China,Financial Services,6,neutral,http://news.cnhubei.com/content/2025-08/13/content_19414440.html,,外媒：哈马斯高官称将于13日开始释放以方被扣押人员  荆楚网加沙暂时停火后，未来会发生什么？  BBC哈马斯高级官员称将于13日开始释放以方被扣押人员  央视网中东战地手记丨迟到的停火——喜悦、期盼与疑虑 ,,2025-10-12 01:28:00+00:00,news.cnhubei.com,,566,,,3,136
1027,积极投身秋粮抢收保卫战共青团山东省委向广大团员青年 ...,积极投身秋粮抢收保卫战 共青团山东省委向广大团员青年发出倡议书  中青在线各地多举措战阴雨抢秋收：“粮食银行”护粮减损 烘干链闭环助农“收好粮卖好价”  光明网山东沂南：多措并举抢收玉米  新华网潍柴雷沃生产单元开启“倍速模式”  新华网各地全,China,Financial Services,6,neutral,https://m.163.com/news/article/KBKJ4CF30514CDBK.html?clickfrom=subscribe,,积极投身秋粮抢收保卫战 共青团山东省委向广大团员青年发出倡议书  中青在线各地多举措战阴雨抢秋收：“粮食银行”护粮减损 烘干链闭环助农“收好粮卖好价”  光明网山东沂南：多措并举抢收玉米  新华网潍柴雷沃生产单元开启“倍速模式”  新华网各地全,,2025-10-11 15:19:00+00:00,m.163.com,,522,,,3,137
1009,全球妇女峰会将在北京举行 总台专访联合国妇女署亚太区域主任_央广网,全球妇女峰会将在北京举行 总台专访联合国妇女署亚太区域主任  chinanews.com.cn心相近丨赋能“她力量”，中国在行动  新华网时政微观察丨树立全球妇女事业发展新的里程碑  光明网专访丨期待全球妇女峰会汇聚希望、推动进步——访墨西哥妇女部长埃尔南德斯--国际  人民网国际习言道｜这段,China,Financial Services,6,neutral,https://news.cnr.cn/native/gd/20251011/t20251011_527392495.shtml,,全球妇女峰会将在北京举行 总台专访联合国妇女署亚太区域主任  chinanews.com.cn心相近丨赋能“她力量”，中国在行动  新华网时政微观察丨树立全球妇女事业发展新的里程碑  光明网专访丨期待全球妇女峰会汇聚希望、推动进步——访墨西哥妇女部长埃尔南德斯--国际  人民网国际习言道｜这段,,2025-10-11 14:20:52+00:00,news.cnr.cn,,516,,,3,138
1036,陕西发现一处唐代墓地 墓主是著名宰相张九龄的夫人 - 中国日报网,陕西发现一处唐代墓地 墓主是宰相张九龄的夫人  紫牛新闻陕西发现一处唐代墓地 墓主是著名宰相张九龄的夫人  中国日报网口含铜钱，陕西发现唐朝宰相张九龄夫人墓  新京报盛唐丞相张九龄夫人为何葬在娘家墓地？  华商报电子版西安发现,China,Financial Services,6,neutral,https://cn.chinadaily.com.cn/a/202510/11/WS68ea5a51a310c4deea5ebe0c.html,https://img3.chinadaily.com.cn/images/202510/11/68ea5a51a310c4de005777a7.jpeg,陕西发现一处唐代墓地 墓主是宰相张九龄的夫人  紫牛新闻陕西发现一处唐代墓地 墓主是著名宰相张九龄的夫人  中国日报网口含铜钱，陕西发现唐朝宰相张九龄夫人墓  新京报盛唐丞相张九龄夫人为何葬在娘家墓地？  华商报电子版西安发现,,2025-10-11 14:08:00+00:00,cn.chinadaily.com.cn,,525,,https://img3.chinadaily.com.cn/images/202510/11/68ea5a51a310c4de005777a7.jpeg,3,139
1021,"中国出台稀土新规,德国跳出来了:令人极度担忧 - 6park.com - 留园网",德国对中国的稀土出口限制发出警告| 经济  Al Jazeera Chinese法国世界报 - 稀土出口管制：离特习会还有几周，北京开始秀肌肉  RFI咦，这回阿斯麦要“卡”住了…  guancha.cn中国升级稀土管制威胁到贸易谈判和全球经济  华尔街日报中文网一周碳要闻：诺奖成果,China,Financial Services,6,neutral,https://6park.com/view/news/750062.html,,德国对中国的稀土出口限制发出警告| 经济  Al Jazeera Chinese法国世界报 - 稀土出口管制：离特习会还有几周，北京开始秀肌肉  RFI咦，这回阿斯麦要“卡”住了…  guancha.cn中国升级稀土管制威胁到贸易谈判和全球经济  华尔街日报中文网一周碳要闻：诺奖成果,,2025-10-11 14:03:28+00:00,6park.com,,520,,,3,140
1030,业界精英齐聚故宫博物院太和论坛 凝聚共识强调社群参与,业界精英齐聚故宫博物院太和论坛 凝聚共识强调社群参与  chinanews.com.cn第七届太和论坛围绕全球文化遗产事业三大热点方向展开研讨  新华网故宫博物院第七届太和论坛在京开幕  中国日报网故宫博物院院长王旭东：未来将全面提升故宫国,China,Financial Services,6,neutral,https://browser.qq.com/mobile/news?doc_id=00168ea5c3d40852&hot=1&s1=126&s2=12615&ch=1,,业界精英齐聚故宫博物院太和论坛 凝聚共识强调社群参与  chinanews.com.cn第七届太和论坛围绕全球文化遗产事业三大热点方向展开研讨  新华网故宫博物院第七届太和论坛在京开幕  中国日报网故宫博物院院长王旭东：未来将全面提升故宫国,,2025-10-11 13:26:43+00:00,browser.qq.com,,523,,,3,141
1024,广东科技发布厅-南方plus-广东头条新闻资讯平台,广东101岁院士发布声明：不存在任何师生关系！  nfnews.com强拉院士合影，如此蹭名人也太令人不齿了  凤凰网101岁院士钟世镇发声明：寿宴上遭杨炯等5人冒充学生恶意纠缠  新浪财经“不存在师生关系”！101岁院士，严正声明  极目,China,Financial Services,6,neutral,https://www.nfnews.com/column/e46NQ0A3mL.html,,广东101岁院士发布声明：不存在任何师生关系！  nfnews.com强拉院士合影，如此蹭名人也太令人不齿了  凤凰网101岁院士钟世镇发声明：寿宴上遭杨炯等5人冒充学生恶意纠缠  新浪财经“不存在师生关系”！101岁院士，严正声明  极目,,2025-10-11 10:37:00+00:00,nfnews.com,,521,,,3,142
1012,联合国秘书长欢迎达成加沙停火协议 | | 1联合国新闻,英法德领导人发表联合声明：欢迎加沙停火协议  中国网新闻中心加沙暂时停火后，未来会发生什么？  BBC中东战地手记丨迟到的停火——喜悦、期盼与疑虑  新华网加沙谈判，更艰难的部分才刚起步！  中国网加沙停火第一阶,China,Financial Services,6,neutral,https://news.un.org/zh/story/2025/10/1140880,https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Libraries/Production%20Library/07-05-2024-UN-Photo-Guterres.jpg/image770x420cropped.jpg,英法德领导人发表联合声明：欢迎加沙停火协议  中国网新闻中心加沙暂时停火后，未来会发生什么？  BBC中东战地手记丨迟到的停火——喜悦、期盼与疑虑  新华网加沙谈判，更艰难的部分才刚起步！  中国网加沙停火第一阶,,2025-10-11 00:00:00+00:00,news.un.org,,517,,https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Libraries/Production%20Library/07-05-2024-UN-Photo-Guterres.jpg/image770x420cropped.jpg,3,143
